"nrounds","max_depth","eta","train_mse","param_idx"
500,6,0.001,4.73002685345,24
100,9,0.001,7.86287038587194,25
200,9,0.001,6.70954317748287,26
500,9,0.001,4.24296072640302,27
100,3,0.1,1.6151858614381,1
200,3,0.1,1.18771557130546,2
500,3,0.1,0.529272614955138,3
100,6,0.1,0.371340204955854,4
200,6,0.1,0.134004702589215,5
500,6,0.1,0.00963208372623879,6
100,9,0.1,0.0273277991542928,7
200,9,0.1,0.00250115851645349,8
500,9,0.1,6.17093351558159e-06,9
100,3,0.01,4.04574339910157,10
200,3,0.01,2.93606274164897,11
500,3,0.01,2.07214362354813,12
100,6,0.01,2.77405134404512,13
200,6,0.01,1.43842888034716,14
500,6,0.01,0.68827660610973,15
100,9,0.01,1.97373367095157,16
200,9,0.01,0.616269188154531,17
500,9,0.01,0.0868110485925668,18
100,3,0.001,7.68826389930488,19
200,3,0.001,6.95262618077098,20
500,3,0.001,5.39962507836286,21
100,6,0.001,7.45575193475563,22
200,6,0.001,6.52437738226576,23
500,6,0.001,4.55061071340854,24
100,9,0.001,7.32582833340817,25
200,9,0.001,6.26581654763794,26
500,9,0.001,3.98836735798593,27
100,3,0.1,1.6220494159905,1
200,3,0.1,1.14737072001741,2
500,3,0.1,0.501817326242226,3
100,6,0.1,0.339250443863497,4
200,6,0.1,0.111777392793493,5
500,6,0.1,0.00838889615534767,6
100,9,0.1,0.0263561720643889,7
200,9,0.1,0.00349076240114183,8
500,9,0.1,1.37524382535887e-05,9
100,3,0.01,4.23747378545404,10
200,3,0.01,3.00073470330402,11
500,3,0.01,2.11609109654387,12
100,6,0.01,2.84107794093144,13
200,6,0.01,1.45834748242631,14
500,6,0.01,0.617632518513635,15
100,9,0.01,2.08807921651995,16
200,9,0.01,0.630521580730299,17
500,9,0.01,0.0831552022410279,18
100,3,0.001,8.21785205283364,19
200,3,0.001,7.41925385326961,20
500,3,0.001,5.72358308649825,21
100,6,0.001,7.96874761914369,22
200,6,0.001,6.95138953689705,23
500,6,0.001,4.78715349969327,24
100,9,0.001,7.81863047655241,25
200,9,0.001,6.68415087092563,26
500,9,0.001,4.23816660779331,27
100,3,0.1,1.60394437415582,1
200,3,0.1,1.20612853653796,2
500,3,0.1,0.566958363556735,3
100,6,0.1,0.349549530382971,4
200,6,0.1,0.125046209583883,5
500,6,0.1,0.00859098663041818,6
100,9,0.1,0.026044797577455,7
200,9,0.1,0.00357512150102939,8
500,9,0.1,9.41819489112925e-06,9
100,3,0.01,4.11778797903862,10
200,3,0.01,2.92068968588058,11
500,3,0.01,2.05227812186992,12
100,6,0.01,2.76740238078495,13
200,6,0.01,1.4356587172627,14
500,6,0.01,0.625931814103524,15
100,9,0.01,2.01297810537509,16
200,9,0.01,0.643893057447761,17
500,9,0.01,0.0985522930922936,18
100,3,0.001,7.84025478258169,19
200,3,0.001,7.08992687196452,20
500,3,0.001,5.50081530959525,21
100,6,0.001,7.61008034009782,22
200,6,0.001,6.65339178646976,23
500,6,0.001,4.59189589695087,24
100,9,0.001,7.47023410001996,25
200,9,0.001,6.38943411729593,26
500,9,0.001,4.06850493004445,27
100,3,0.1,1.61382779375283,1
200,3,0.1,1.20053275209653,2
500,3,0.1,0.560643625919303,3
100,6,0.1,0.361449920093826,4
200,6,0.1,0.134617220527174,5
500,6,0.1,0.0101987814525288,6
100,9,0.1,0.0284739403549343,7
200,9,0.1,0.0036020789248507,8
500,9,0.1,6.59265160539255e-06,9
100,3,0.01,4.0409318143384,10
200,3,0.01,2.88407768027213,11
500,3,0.01,2.06689481443328,12
100,6,0.01,2.77976740653037,13
200,6,0.01,1.44038081152464,14
500,6,0.01,0.657224713546202,15
100,9,0.01,2.03721157869681,16
200,9,0.01,0.666425542028875,17
500,9,0.01,0.0986778336814278,18
100,3,0.001,7.77271833220243,19
200,3,0.001,7.02308924808686,20
500,3,0.001,5.45211399331433,21
100,6,0.001,7.54269854055584,22
200,6,0.001,6.60326550360576,23
500,6,0.001,4.58295898381537,24
100,9,0.001,7.4107267452649,25
200,9,0.001,6.35051746270158,26
500,9,0.001,4.06573851080545,27
100,3,0.1,1.68888105936886,1
200,3,0.1,1.19459406545825,2
500,3,0.1,0.534406881208159,3
100,6,0.1,0.360445528495668,4
200,6,0.1,0.133109953722996,5
500,6,0.1,0.00852807120333644,6
100,9,0.1,0.0200725662942753,7
200,9,0.1,0.00179382048655401,8
500,9,0.1,3.69643562343583e-06,9
100,3,0.01,4.34736746683963,10
200,3,0.01,3.08691684449562,11
500,3,0.01,2.17189087472344,12
100,6,0.01,2.95035423386695,13
200,6,0.01,1.55493143737098,14
500,6,0.01,0.679117078737263,15
100,9,0.01,2.12148134856684,16
200,9,0.01,0.616449405121463,17
500,9,0.01,0.0789353723028207,18
100,3,0.001,8.48222041711813,19
200,3,0.001,7.63363066389452,20
500,3,0.001,5.8761182919654,21
100,6,0.001,8.26352894976207,22
200,6,0.001,7.19809708829518,23
500,6,0.001,4.93271270807194,24
100,9,0.001,8.13098189601506,25
200,9,0.001,6.96281890039417,26
500,9,0.001,4.39951725588045,27
100,3,0.1,1.67252088079758,1
200,3,0.1,1.26142234581899,2
500,3,0.1,0.577613011563751,3
100,6,0.1,0.389533201915382,4
200,6,0.1,0.132138323619251,5
500,6,0.1,0.0106219842367872,6
100,9,0.1,0.0350805228803803,7
200,9,0.1,0.00437820322063631,8
500,9,0.1,1.15187179269691e-05,9
100,3,0.01,4.20325187397166,10
200,3,0.01,2.98711460580146,11
500,3,0.01,2.12000447771943,12
100,6,0.01,2.84757784954195,13
200,6,0.01,1.47883611533745,14
500,6,0.01,0.723883077424061,15
100,9,0.01,2.16512464834406,16
200,9,0.01,0.700498257583136,17
500,9,0.01,0.113200045261251,18
100,3,0.001,8.24194063138871,19
200,3,0.001,7.43576450627314,20
500,3,0.001,5.71570089598934,21
100,6,0.001,7.98315807646267,22
200,6,0.001,6.96034300039142,23
500,6,0.001,4.77829137264396,24
100,9,0.001,7.85384056363854,25
200,9,0.001,6.72104253251795,26
500,9,0.001,4.30020714491365,27
1000,9,0.1,1.16972911326809e-06,1
1200,9,0.1,1.16972911326338e-06,2
1500,9,0.1,1.16972911325988e-06,3
1000,15,0.1,6.2612534665378e-07,4
1200,15,0.1,6.26125346652919e-07,5
1500,15,0.1,6.26125346651144e-07,6
1000,21,0.1,1.86202439268149e-07,7
1200,21,0.1,1.86202439266714e-07,8
1500,21,0.1,1.86202439265544e-07,9
1000,9,0.2,8.62893662969165e-07,10
1200,9,0.2,8.6289366296881e-07,11
1500,9,0.2,8.62893662968191e-07,12
1000,15,0.2,5.8950818602742e-07,13
1200,15,0.2,5.89508186027289e-07,14
1500,15,0.2,5.89508186027073e-07,15
1000,21,0.2,1.79457402878798e-07,16
1200,21,0.2,1.79457402878552e-07,17
1500,21,0.2,1.79457402878464e-07,18
1000,9,0.15,8.26502615939649e-07,19
1200,9,0.15,8.26502615937965e-07,20
1500,9,0.15,8.26502615935714e-07,21
1000,15,0.15,5.50923839952531e-07,22
1200,15,0.15,5.50923839952459e-07,23
1500,15,0.15,5.50923839952485e-07,24
1000,21,0.15,1.81047503783856e-07,25
1200,21,0.15,1.81047503783838e-07,26
1500,21,0.15,1.81047503783816e-07,27
1000,9,0.1,1.19192971162341e-06,1
1200,9,0.1,1.19192971162864e-06,2
1500,9,0.1,1.19192971162672e-06,3
1000,15,0.1,6.3368203735486e-07,4
1200,15,0.1,6.33682037353994e-07,5
1500,15,0.1,6.33682037353865e-07,6
1000,21,0.1,1.77407078305437e-07,7
1200,21,0.1,1.77407078306759e-07,8
1500,21,0.1,1.77407078306713e-07,9
1000,9,0.2,9.54753871838173e-07,10
1200,9,0.2,9.54753871837687e-07,11
1500,9,0.2,9.5475387183703e-07,12
1000,15,0.2,4.34337598434627e-07,13
1200,15,0.2,4.34337598434424e-07,14
1500,15,0.2,4.34337598434137e-07,15
1000,21,0.2,1.7491133038886e-07,16
1200,21,0.2,1.74911330388621e-07,17
1500,21,0.2,1.74911330388521e-07,18
1000,9,0.15,1.02288226875406e-06,19
1200,9,0.15,1.02288226875199e-06,20
1500,9,0.15,1.02288226875249e-06,21
1000,15,0.15,4.162067909772e-07,22
1200,15,0.15,4.162067909774e-07,23
1500,15,0.15,4.16206790977466e-07,24
1000,21,0.15,1.75658364044829e-07,25
1200,21,0.15,1.75658364044534e-07,26
1500,21,0.15,1.75658364044502e-07,27
1000,9,0.1,1.16202816115002e-06,1
1200,9,0.1,1.16202816115633e-06,2
1500,9,0.1,1.16202816116107e-06,3
1000,15,0.1,6.43629911925313e-07,4
1200,15,0.1,6.43629911923296e-07,5
1500,15,0.1,6.43629911923733e-07,6
1000,21,0.1,1.7977469075094e-07,7
1200,21,0.1,1.79774690751632e-07,8
1500,21,0.1,1.7977469075194e-07,9
1000,9,0.2,8.68538169127224e-07,10
1200,9,0.2,8.68538169127011e-07,11
1500,9,0.2,8.68538169126956e-07,12
1000,15,0.2,5.08955247288417e-07,13
1200,15,0.2,5.08955247288172e-07,14
1500,15,0.2,5.08955247287783e-07,15
1000,21,0.2,1.66285784274149e-07,16
1200,21,0.2,1.66285784274136e-07,17
1500,21,0.2,1.66285784274154e-07,18
1000,9,0.15,9.689711773045e-07,19
1200,9,0.15,9.68971177303383e-07,20
1500,9,0.15,9.68971177301643e-07,21
1000,15,0.15,5.24493045639869e-07,22
1200,15,0.15,5.24493045640173e-07,23
1500,15,0.15,5.24493045640364e-07,24
1000,21,0.15,1.69459851686647e-07,25
1200,21,0.15,1.69459851687197e-07,26
1500,21,0.15,1.69459851687348e-07,27
1000,9,0.1,1.25401137105494e-06,1
1200,9,0.1,1.25401137103477e-06,2
1500,9,0.1,1.2540113710232e-06,3
1000,15,0.1,6.27469980495384e-07,4
1200,15,0.1,6.27469980495808e-07,5
1500,15,0.1,6.27469980496547e-07,6
1000,21,0.1,2.0445361312131e-07,7
1200,21,0.1,2.0445361312184e-07,8
1500,21,0.1,2.04453613121711e-07,9
1000,9,0.2,8.61083286671102e-07,10
1200,9,0.2,8.61083286671385e-07,11
1500,9,0.2,8.61083286671444e-07,12
1000,15,0.2,5.27499726533321e-07,13
1200,15,0.2,5.27499726533131e-07,14
1500,15,0.2,5.27499726533143e-07,15
1000,21,0.2,1.9624734217003e-07,16
1200,21,0.2,1.96247342170013e-07,17
1500,21,0.2,1.96247342170031e-07,18
1000,9,0.15,1.01113613757579e-06,19
1200,9,0.15,1.01113613757706e-06,20
1500,9,0.15,1.01113613757831e-06,21
1000,15,0.15,5.95438879039618e-07,22
1200,15,0.15,5.95438879039535e-07,23
1500,15,0.15,5.95438879039432e-07,24
1000,21,0.15,1.81046926121039e-07,25
1200,21,0.15,1.81046926120912e-07,26
1500,21,0.15,1.81046926120795e-07,27
1000,9,0.1,1.15631315296768e-06,1
1200,9,0.1,1.15631315298084e-06,2
1500,9,0.1,1.15631315297561e-06,3
1000,15,0.1,5.67735036948218e-07,4
1200,15,0.1,5.67735036949599e-07,5
1500,15,0.1,5.67735036951694e-07,6
1000,21,0.1,1.89393779901578e-07,7
1200,21,0.1,1.89393779902628e-07,8
1500,21,0.1,1.89393779902882e-07,9
1000,9,0.2,9.00312529687536e-07,10
1200,9,0.2,9.00312529687182e-07,11
1500,9,0.2,9.00312529686721e-07,12
1000,15,0.2,6.14255253890906e-07,13
1200,15,0.2,6.14255253890925e-07,14
1500,15,0.2,6.14255253890949e-07,15
1000,21,0.2,1.72787430250334e-07,16
1200,21,0.2,1.7278743025036e-07,17
1500,21,0.2,1.72787430250401e-07,18
1000,9,0.15,8.48582453604942e-07,19
1200,9,0.15,8.48582453600118e-07,20
1500,9,0.15,8.48582453600793e-07,21
1000,15,0.15,4.8125300409165e-07,22
1200,15,0.15,4.81253004091015e-07,23
1500,15,0.15,4.81253004090667e-07,24
1000,21,0.15,1.79793383727083e-07,25
1200,21,0.15,1.79793383727511e-07,26
1500,21,0.15,1.79793383727777e-07,27
1000,9,0.1,1.28267922928702e-06,1
1200,9,0.1,1.28267922933651e-06,2
1500,9,0.1,1.28267922933874e-06,3
1000,15,0.1,6.78424063968302e-07,4
1200,15,0.1,6.78424063967805e-07,5
1500,15,0.1,6.78424063969094e-07,6
1000,21,0.1,1.90422478430885e-07,7
1200,21,0.1,1.90422478431244e-07,8
1500,21,0.1,1.90422478431577e-07,9
1000,9,0.2,7.94149073394221e-07,10
1200,9,0.2,7.94149073395705e-07,11
1500,9,0.2,7.94149073396528e-07,12
1000,15,0.2,5.01487826823428e-07,13
1200,15,0.2,5.01487826823562e-07,14
1500,15,0.2,5.01487826823751e-07,15
1000,21,0.2,1.88499469299457e-07,16
1200,21,0.2,1.88499469299432e-07,17
1500,21,0.2,1.88499469299391e-07,18
1000,9,0.15,9.92124719235983e-07,19
1200,9,0.15,9.92124719235109e-07,20
1500,9,0.15,9.92124719236855e-07,21
1000,15,0.15,5.75712884018462e-07,22
1200,15,0.15,5.75712884018473e-07,23
1500,15,0.15,5.75712884019024e-07,24
1000,21,0.15,1.95798348719693e-07,25
1200,21,0.15,1.95798348719881e-07,26
1500,21,0.15,1.95798348720113e-07,27
1000,9,0.1,1.10608871791625e-06,1
1200,9,0.1,1.10608871792407e-06,2
1500,9,0.1,1.10608871791569e-06,3
1000,15,0.1,5.86445984611381e-07,4
1200,15,0.1,5.86445984614902e-07,5
1500,15,0.1,5.8644598461568e-07,6
1000,21,0.1,1.91305030654673e-07,7
1200,21,0.1,1.91305030653704e-07,8
1500,21,0.1,1.9130503065297e-07,9
1000,9,0.2,9.22406224542412e-07,10
1200,9,0.2,9.22406224541547e-07,11
1500,9,0.2,9.22406224540559e-07,12
1000,15,0.2,5.43280976178224e-07,13
1200,15,0.2,5.43280976178638e-07,14
1500,15,0.2,5.43280976178795e-07,15
1000,21,0.2,1.82611557481986e-07,16
1200,21,0.2,1.8261155748208e-07,17
1500,21,0.2,1.82611557482099e-07,18
1000,9,0.15,1.06735294161487e-06,19
1200,9,0.15,1.06735294161182e-06,20
1500,9,0.15,1.06735294161035e-06,21
1000,15,0.15,5.82639414856433e-07,22
1200,15,0.15,5.82639414856632e-07,23
1500,15,0.15,5.8263941485647e-07,24
1000,21,0.15,1.75125531574799e-07,25
1200,21,0.15,1.75125531575176e-07,26
1500,21,0.15,1.75125531575408e-07,27
1000,9,0.1,1.24596889320087e-06,1
1200,9,0.1,1.24596889325589e-06,2
1500,9,0.1,1.24596889326427e-06,3
1000,15,0.1,5.57261300949574e-07,4
1200,15,0.1,5.57261300950189e-07,5
1500,15,0.1,5.57261300950993e-07,6
1000,21,0.1,1.77950911219118e-07,7
1200,21,0.1,1.77950911222218e-07,8
1500,21,0.1,1.77950911224113e-07,9
1000,9,0.2,1.06163502232084e-06,10
1200,9,0.2,1.06163502232291e-06,11
1500,9,0.2,1.06163502232304e-06,12
1000,15,0.2,5.06396090542679e-07,13
1200,15,0.2,5.06396090542604e-07,14
1500,15,0.2,5.06396090542538e-07,15
1000,21,0.2,1.72557853217546e-07,16
1200,21,0.2,1.72557853217199e-07,17
1500,21,0.2,1.72557853217113e-07,18
1000,9,0.15,9.25678638919796e-07,19
1200,9,0.15,9.25678638920046e-07,20
1500,9,0.15,9.25678638920171e-07,21
1000,15,0.15,5.37721223179304e-07,22
1200,15,0.15,5.37721223178746e-07,23
1500,15,0.15,5.37721223178973e-07,24
1000,21,0.15,1.75110930714846e-07,25
1200,21,0.15,1.75110930715299e-07,26
1500,21,0.15,1.7511093071584e-07,27
1000,9,0.1,1.06493207211682e-06,1
1200,9,0.1,1.06493207210051e-06,2
1500,9,0.1,1.06493207211093e-06,3
1000,15,0.1,6.67879033606374e-07,4
1200,15,0.1,6.67879033608758e-07,5
1500,15,0.1,6.67879033608694e-07,6
1000,21,0.1,1.96908320297484e-07,7
1200,21,0.1,1.96908320297415e-07,8
1500,21,0.1,1.9690832029736e-07,9
1000,9,0.2,8.27708577653528e-07,10
1200,9,0.2,8.27708577653124e-07,11
1500,9,0.2,8.2770857765261e-07,12
1000,15,0.2,5.23185246096979e-07,13
1200,15,0.2,5.23185246097012e-07,14
1500,15,0.2,5.23185246097059e-07,15
1000,21,0.2,1.78791785928589e-07,16
1200,21,0.2,1.78791785928573e-07,17
1500,21,0.2,1.78791785928606e-07,18
1000,9,0.15,1.04403716408116e-06,19
1200,9,0.15,1.04403716408081e-06,20
1500,9,0.15,1.04403716408386e-06,21
1000,15,0.15,5.20148031346606e-07,22
1200,15,0.15,5.20148031348024e-07,23
1500,15,0.15,5.2014803134894e-07,24
1000,21,0.15,1.98816132275739e-07,25
1200,21,0.15,1.9881613227528e-07,26
1500,21,0.15,1.98816132275252e-07,27
1000,9,0.1,1.14020949731531e-06,1
1200,9,0.1,1.14020949730911e-06,2
1500,9,0.1,1.14020949729785e-06,3
1000,15,0.1,5.98828605494896e-07,4
1200,15,0.1,5.9882860549401e-07,5
1500,15,0.1,5.98828605492786e-07,6
1000,21,0.1,1.81159150630635e-07,7
1200,21,0.1,1.81159150630917e-07,8
1500,21,0.1,1.81159150631545e-07,9
1000,9,0.2,9.0191326426215e-07,10
1200,9,0.2,9.01913264261715e-07,11
1500,9,0.2,9.0191326426187e-07,12
1000,15,0.2,4.87369893903884e-07,13
1200,15,0.2,4.87369893903985e-07,14
1500,15,0.2,4.87369893904097e-07,15
1000,21,0.2,1.76398236729126e-07,16
1200,21,0.2,1.76398236729133e-07,17
1500,21,0.2,1.76398236729146e-07,18
1000,9,0.15,1.05396484550609e-06,19
1200,9,0.15,1.05396484550897e-06,20
1500,9,0.15,1.0539648455092e-06,21
1000,15,0.15,5.36587201126148e-07,22
1200,15,0.15,5.36587201125844e-07,23
1500,15,0.15,5.3658720112562e-07,24
1000,21,0.15,1.86812422083547e-07,25
1200,21,0.15,1.86812422083965e-07,26
1500,21,0.15,1.86812422084009e-07,27
10,9,0.1,2.04315781120807,1
20,9,0.1,0.607148289501828,2
10,15,0.1,1.70101264882092,3
20,15,0.1,0.345070017967573,4
10,21,0.1,1.6719636638867,5
20,21,0.1,0.333572181938315,6
10,9,0.2,0.570423482806607,7
20,9,0.2,0.138070438506977,8
10,15,0.2,0.302733504652434,9
20,15,0.2,0.014684219010455,10
10,21,0.2,0.286616265437154,11
20,21,0.2,0.0136079036575628,12
10,9,0.15,1.05189828983642,13
20,9,0.15,0.241276567840599,14
10,15,0.15,0.719879419310583,15
20,15,0.15,0.0688633639629425,16
10,21,0.15,0.692523723199204,17
20,21,0.15,0.0633002551889708,18
10,9,0.1,2.00422075985333,1
20,9,0.1,0.623923970979845,2
10,15,0.1,1.61651315769658,3
20,15,0.1,0.335858259441687,4
10,21,0.1,1.60711326777819,5
20,21,0.1,0.325399434150336,6
10,9,0.2,0.609425439071404,7
20,9,0.2,0.177854070539566,8
10,15,0.2,0.299695291379867,9
20,15,0.2,0.0181422773916202,10
10,21,0.2,0.288607985138119,11
20,21,0.2,0.0167070155143831,12
10,9,0.15,1.05964782981409,13
20,9,0.15,0.282603121358725,14
10,15,0.15,0.684225956113322,15
20,15,0.15,0.0722537885845363,16
10,21,0.15,0.679196255288591,17
20,21,0.15,0.0687067794338559,18
10,9,0.1,2.02176378366131,1
20,9,0.1,0.63580939266627,2
10,15,0.1,1.65279778236512,3
20,15,0.1,0.343244402081806,4
10,21,0.1,1.63349841197949,5
20,21,0.1,0.332556815303194,6
10,9,0.2,0.570776520410428,7
20,9,0.2,0.153959314155857,8
10,15,0.2,0.302464132447709,9
20,15,0.2,0.0195844630193341,10
10,21,0.2,0.287292168557802,11
20,21,0.2,0.0161183653344768,12
10,9,0.15,1.03659261991902,13
20,9,0.15,0.26724129323284,14
10,15,0.15,0.701420296333506,15
20,15,0.15,0.0758177144518793,16
10,21,0.15,0.689908943801162,17
20,21,0.15,0.0694890267668743,18
10,9,0.1,2.03234071532233,1
20,9,0.1,0.62488509065346,2
10,15,0.1,1.6623247214166,3
20,15,0.1,0.334676055141147,4
10,21,0.1,1.64386964798323,5
20,21,0.1,0.322939731179541,6
10,9,0.2,0.591004845765811,7
20,9,0.2,0.136528621631626,8
10,15,0.2,0.28870665083423,9
20,15,0.2,0.0156083565194796,10
10,21,0.2,0.282864181876889,11
20,21,0.2,0.0143949198973056,12
10,9,0.15,1.03765156765275,13
20,9,0.15,0.265205053765296,14
10,15,0.15,0.70811048704025,15
20,15,0.15,0.0711274885607844,16
10,21,0.15,0.686966917529105,17
20,21,0.15,0.0644774923675877,18
10,9,0.1,1.96244363524067,1
20,9,0.1,0.598348435704496,2
10,15,0.1,1.61148850125432,3
20,15,0.1,0.322350141037002,4
10,21,0.1,1.60162874491398,5
20,21,0.1,0.323071147258547,6
10,9,0.2,0.601235527742045,7
20,9,0.2,0.162850930106331,8
10,15,0.2,0.290326440884551,9
20,15,0.2,0.0160718715394194,10
10,21,0.2,0.278952282067217,11
20,21,0.2,0.0145661274292446,12
10,9,0.15,1.05187046026248,13
20,9,0.15,0.259148065728977,14
10,15,0.15,0.680284587640557,15
20,15,0.15,0.0669946901263555,16
10,21,0.15,0.673216280044013,17
20,21,0.15,0.0652732986679103,18
10,9,0.1,1.96289260222964,1
20,9,0.1,0.60445082735889,2
10,15,0.1,1.61390536872329,3
20,15,0.1,0.334849191903681,4
10,21,0.1,1.59701272407772,5
20,21,0.1,0.324532159631338,6
10,9,0.2,0.575606499500889,7
20,9,0.2,0.141408637401999,8
10,15,0.2,0.302329410472301,9
20,15,0.2,0.0197547758411438,10
10,21,0.2,0.282186054223016,11
20,21,0.2,0.0169141918548942,12
10,9,0.15,1.02927447921603,13
20,9,0.15,0.263044194762425,14
10,15,0.15,0.687380374340701,15
20,15,0.15,0.0731593148497581,16
10,21,0.15,0.676846840543042,17
20,21,0.15,0.0703005431653707,18
10,9,0.1,1.82320408927894,1
20,9,0.1,0.524455134716099,2
10,15,0.1,1.54116703971342,3
20,15,0.1,0.312350395540753,4
10,21,0.1,1.53119841478767,5
20,21,0.1,0.307452441205387,6
10,9,0.2,0.523621788277123,7
20,9,0.2,0.144708033660559,8
10,15,0.2,0.272699569844563,9
20,15,0.2,0.0142244619731979,10
10,21,0.2,0.266433705022084,11
20,21,0.2,0.0139099767342386,12
10,9,0.15,0.912186589136376,13
20,9,0.15,0.218225581122582,14
10,15,0.15,0.648017953251703,15
20,15,0.15,0.0651397477423579,16
10,21,0.15,0.639641588008418,17
20,21,0.15,0.0611237397863904,18
10,9,0.1,1.91252206664565,1
20,9,0.1,0.578103506929588,2
10,15,0.1,1.60371309877558,3
20,15,0.1,0.328004758760703,4
10,21,0.1,1.59380152005981,5
20,21,0.1,0.325551694906435,6
10,9,0.2,0.55587319224289,7
20,9,0.2,0.121113508229662,8
10,15,0.2,0.302818456850759,9
20,15,0.2,0.0179225617245256,10
10,21,0.2,0.294594061009129,11
20,21,0.2,0.0157069154686169,12
10,9,0.15,0.975978736223332,13
20,9,0.15,0.218950700421263,14
10,15,0.15,0.689241927755241,15
20,15,0.15,0.0714605139679315,16
10,21,0.15,0.681704552507872,17
20,21,0.15,0.072292796905111,18
10,9,0.1,1.98882701014598,1
20,9,0.1,0.633572856239939,2
10,15,0.1,1.66973578705278,3
20,15,0.1,0.347951016870633,4
10,21,0.1,1.6569953783962,5
20,21,0.1,0.339370107603351,6
10,9,0.2,0.610165432942537,7
20,9,0.2,0.133007724153668,8
10,15,0.2,0.31192284878817,9
20,15,0.2,0.0189782174602522,10
10,21,0.2,0.294610880838783,11
20,21,0.2,0.0163498712396898,12
10,9,0.15,1.05158644361204,13
20,9,0.15,0.264783169362951,14
10,15,0.15,0.715048500967935,15
20,15,0.15,0.0793872562852892,16
10,21,0.15,0.703344065618695,17
20,21,0.15,0.0729020188076126,18
10,9,0.1,1.90881693605407,1
20,9,0.1,0.567970392859992,2
10,15,0.1,1.6286531705004,3
20,15,0.1,0.330479184562075,4
10,21,0.1,1.60863647946539,5
20,21,0.1,0.32034016428155,6
10,9,0.2,0.515765287529351,7
