"nrounds","max_depth","eta","train_mse","param_idx"
20,21,0.1,0.0968496614610885,6
10,9,0.2,0.364583162105261,7
20,9,0.2,0.17282659051001,8
10,15,0.2,0.116482011610224,9
20,15,0.2,0.0093153206042445,10
10,21,0.2,0.0852555236123417,11
20,21,0.2,0.00537906208591177,12
10,9,0.15,0.481518427642094,13
20,9,0.15,0.21157790862572,14
10,15,0.15,0.237592065350797,15
20,15,0.15,0.0314364207820674,16
10,21,0.15,0.190800224371001,17
20,21,0.15,0.0219840314922197,18
300,10,0.1,9.6098418417873e-05,1
400,10,0.1,6.7345966346338e-06,2
500,10,0.1,1.11047105564889e-06,3
300,20,0.1,3.47276026843723e-07,4
400,20,0.1,3.47276619938217e-07,5
500,20,0.1,3.47276620406188e-07,6
300,30,0.1,1.98323147156955e-07,7
400,30,0.1,1.98323522480718e-07,8
500,30,0.1,1.98323522679374e-07,9
300,10,0.2,8.48541926527839e-07,10
400,10,0.2,8.48541662716806e-07,11
500,10,0.2,8.48541662724319e-07,12
300,20,0.2,3.53498813288194e-07,13
400,20,0.2,3.53498813283753e-07,14
500,20,0.2,3.53498813283404e-07,15
300,30,0.2,1.95203342786397e-07,16
400,30,0.2,1.95203342786049e-07,17
500,30,0.2,1.95203342785354e-07,18
300,10,0.3,6.94598544354136e-07,19
400,10,0.3,6.94598544359339e-07,20
500,10,0.3,6.94598544357758e-07,21
300,20,0.3,3.08694474110358e-07,22
400,20,0.3,3.08694474111093e-07,23
500,20,0.3,3.08694474111782e-07,24
300,30,0.3,2.13490264991966e-07,25
400,30,0.3,2.13490264991473e-07,26
500,30,0.3,2.13490264991115e-07,27
300,10,0.1,0.000168723027654649,1
400,10,0.1,1.36841059757481e-05,2
500,10,0.1,1.18265480741339e-06,3
300,20,0.1,3.66468604377575e-07,4
400,20,0.1,3.66469470133912e-07,5
500,20,0.1,3.66469470539481e-07,6
300,30,0.1,2.03535337181835e-07,7
400,30,0.1,2.03541920976511e-07,8
500,30,0.1,2.03541928135301e-07,9
300,10,0.2,8.52777705301318e-07,10
400,10,0.2,8.52779695511699e-07,11
500,10,0.2,8.52779695515571e-07,12
300,20,0.2,3.57601958746576e-07,13
400,20,0.2,3.57601958754123e-07,14
500,20,0.2,3.57601958755203e-07,15
300,30,0.2,2.09691820081242e-07,16
400,30,0.2,2.09691820086215e-07,17
500,30,0.2,2.0969182008718e-07,18
300,10,0.3,5.90110369664584e-07,19
400,10,0.3,5.90110369657138e-07,20
500,10,0.3,5.90110369651516e-07,21
300,20,0.3,2.93848798678951e-07,22
400,20,0.3,2.93848798679574e-07,23
500,20,0.3,2.93848798680071e-07,24
300,30,0.3,1.99786857557754e-07,25
400,30,0.3,1.99786857558174e-07,26
500,30,0.3,1.99786857558519e-07,27
300,10,0.1,0.0002193918790075,1
400,10,0.1,2.20126242632558e-05,2
500,10,0.1,2.4307384876781e-06,3
300,20,0.1,2.58974400156515e-07,4
400,20,0.1,2.58974803788161e-07,5
500,20,0.1,2.58974804022266e-07,6
300,30,0.1,1.96958986846106e-07,7
400,30,0.1,1.96959347463758e-07,8
500,30,0.1,1.96959347746187e-07,9
300,10,0.2,7.22455939253124e-07,10
400,10,0.2,7.22456713761167e-07,11
500,10,0.2,7.22456713748159e-07,12
300,20,0.2,2.61224659063565e-07,13
400,20,0.2,2.61224659068179e-07,14
500,20,0.2,2.61224659068912e-07,15
300,30,0.2,1.77521929740772e-07,16
400,30,0.2,1.7752192974616e-07,17
500,30,0.2,1.7752192974658e-07,18
300,10,0.3,6.64277810519964e-07,19
400,10,0.3,6.64277810528849e-07,20
500,10,0.3,6.64277810531953e-07,21
300,20,0.3,2.55529272814033e-07,22
400,20,0.3,2.55529272814226e-07,23
500,20,0.3,2.55529272814209e-07,24
300,30,0.3,2.09397675452646e-07,25
400,30,0.3,2.09397675453229e-07,26
500,30,0.3,2.09397675453115e-07,27
300,10,0.1,0.000142404625733604,1
400,10,0.1,1.5501245124781e-05,2
500,10,0.1,1.52990261568048e-06,3
300,20,0.1,2.7084289419705e-07,4
400,20,0.1,2.70843256638132e-07,5
500,20,0.1,2.70843256824103e-07,6
300,30,0.1,2.00560329335049e-07,7
400,30,0.1,2.00560747692134e-07,8
500,30,0.1,2.00560747965916e-07,9
300,10,0.2,9.59124133704132e-07,10
400,10,0.2,9.59124246555446e-07,11
500,10,0.2,9.59124246590388e-07,12
300,20,0.2,2.97208249554755e-07,13
400,20,0.2,2.97208249565849e-07,14
500,20,0.2,2.9720824956958e-07,15
300,30,0.2,1.95410884926654e-07,16
400,30,0.2,1.95410884926805e-07,17
500,30,0.2,1.95410884926456e-07,18
300,10,0.3,5.60103197171077e-07,19
400,10,0.3,5.60103197169459e-07,20
500,10,0.3,5.60103197168591e-07,21
300,20,0.3,3.80895258395538e-07,22
400,20,0.3,3.80895258397208e-07,23
500,20,0.3,3.80895258397786e-07,24
300,30,0.3,1.75163317587735e-07,25
400,30,0.3,1.75163317588309e-07,26
500,30,0.3,1.75163317588607e-07,27
300,10,0.1,9.62744469098649e-05,1
400,10,0.1,7.06990277894844e-06,2
500,10,0.1,1.18962219025092e-06,3
300,20,0.1,3.18293448230096e-07,4
400,20,0.1,3.18293975503025e-07,5
500,20,0.1,3.18293975888396e-07,6
300,30,0.1,2.04936862582032e-07,7
400,30,0.1,2.0493728653112e-07,8
500,30,0.1,2.04937286675886e-07,9
300,10,0.2,8.66509317080052e-07,10
400,10,0.2,8.66509795451341e-07,11
500,10,0.2,8.66509795443457e-07,12
300,20,0.2,3.22497884822196e-07,13
400,20,0.2,3.22497884816046e-07,14
500,20,0.2,3.2249788481305e-07,15
300,30,0.2,1.91246555454677e-07,16
400,30,0.2,1.91246555457438e-07,17
500,30,0.2,1.91246555457862e-07,18
300,10,0.3,5.60838216993752e-07,19
400,10,0.3,5.60838216991448e-07,20
500,10,0.3,5.60838216990112e-07,21
300,20,0.3,2.61320973422041e-07,22
400,20,0.3,2.61320973422826e-07,23
500,20,0.3,2.61320973423478e-07,24
300,30,0.3,1.71092183575435e-07,25
400,30,0.3,1.71092183576438e-07,26
500,30,0.3,1.71092183576842e-07,27
300,10,0.1,0.000115721215666466,1
400,10,0.1,9.49159974496711e-06,2
500,10,0.1,1.0181109648346e-06,3
300,20,0.1,2.76219503903302e-07,4
400,20,0.1,2.76220085709903e-07,5
500,20,0.1,2.76220086132853e-07,6
300,30,0.1,2.00123483860781e-07,7
400,30,0.1,2.00123923069181e-07,8
500,30,0.1,2.00123923221091e-07,9
300,10,0.2,7.08468482840343e-07,10
400,10,0.2,7.08468713482084e-07,11
500,10,0.2,7.08468713507547e-07,12
300,20,0.2,3.43896239260872e-07,13
400,20,0.2,3.43896239254197e-07,14
500,20,0.2,3.43896239251544e-07,15
300,30,0.2,1.82511534607195e-07,16
400,30,0.2,1.82511534604924e-07,17
500,30,0.2,1.82511534604169e-07,18
300,10,0.3,6.01546816322867e-07,19
400,10,0.3,6.01546816318871e-07,20
500,10,0.3,6.01546816316795e-07,21
300,20,0.3,2.29989493346456e-07,22
400,20,0.3,2.29989493346341e-07,23
500,20,0.3,2.29989493346373e-07,24
300,30,0.3,1.79299307734176e-07,25
400,30,0.3,1.79299307733644e-07,26
500,30,0.3,1.79299307733235e-07,27
300,10,0.1,0.000115457114388058,1
400,10,0.1,1.1608347152971e-05,2
500,10,0.1,1.06533900045685e-06,3
300,20,0.1,3.28164774002682e-07,4
400,20,0.1,3.28165901520399e-07,5
500,20,0.1,3.28165902011571e-07,6
300,30,0.1,2.38472099448934e-07,7
400,30,0.1,2.38472515891838e-07,8
500,30,0.1,2.38472516118058e-07,9
300,10,0.2,8.6621996287006e-07,10
400,10,0.2,8.66219854105639e-07,11
500,10,0.2,8.66219854104749e-07,12
300,20,0.2,3.61093635559594e-07,13
400,20,0.2,3.61093635563126e-07,14
500,20,0.2,3.6109363556396e-07,15
300,30,0.2,2.15726459972515e-07,16
400,30,0.2,2.15726459980475e-07,17
500,30,0.2,2.1572645998513e-07,18
300,10,0.3,5.94431664822045e-07,19
400,10,0.3,5.94431664818698e-07,20
500,10,0.3,5.94431664819035e-07,21
300,20,0.3,2.71073240442354e-07,22
400,20,0.3,2.7107324044307e-07,23
500,20,0.3,2.71073240443257e-07,24
300,30,0.3,1.91495797462619e-07,25
400,30,0.3,1.91495797461641e-07,26
500,30,0.3,1.9149579746139e-07,27
300,10,0.1,0.000135794167401775,1
400,10,0.1,1.08116284784015e-05,2
500,10,0.1,1.13684905186929e-06,3
300,20,0.1,2.75996626703284e-07,4
400,20,0.1,2.7599722287526e-07,5
500,20,0.1,2.75997223339779e-07,6
300,30,0.1,2.02620982543061e-07,7
400,30,0.1,2.02621969623557e-07,8
500,30,0.1,2.02621970362824e-07,9
300,10,0.2,8.83684094289057e-07,10
400,10,0.2,8.83684239649293e-07,11
500,10,0.2,8.83684239661956e-07,12
300,20,0.2,3.1997307740332e-07,13
400,20,0.2,3.19973077410141e-07,14
500,20,0.2,3.19973077413883e-07,15
300,30,0.2,1.95342478724272e-07,16
400,30,0.2,1.95342478722251e-07,17
500,30,0.2,1.95342478721792e-07,18
300,10,0.3,6.63059973250339e-07,19
400,10,0.3,6.63059973243958e-07,20
500,10,0.3,6.63059973242814e-07,21
300,20,0.3,3.17857860190456e-07,22
400,20,0.3,3.17857860189972e-07,23
500,20,0.3,3.17857860190228e-07,24
300,30,0.3,1.88698176475208e-07,25
400,30,0.3,1.88698176475147e-07,26
500,30,0.3,1.88698176475165e-07,27
300,10,0.1,0.000111783149938051,1
400,10,0.1,8.84988304897727e-06,2
500,10,0.1,1.06295934365197e-06,3
300,20,0.1,2.83929801492484e-07,4
400,20,0.1,2.83931749544551e-07,5
500,20,0.1,2.83931750391907e-07,6
300,30,0.1,2.08587133596905e-07,7
400,30,0.1,2.08587584068384e-07,8
500,30,0.1,2.08587584277044e-07,9
300,10,0.2,1.01816020691682e-06,10
400,10,0.2,1.01816030103797e-06,11
500,10,0.2,1.01816030113529e-06,12
300,20,0.2,3.43630245550154e-07,13
400,20,0.2,3.43630245553786e-07,14
500,20,0.2,3.4363024555063e-07,15
300,30,0.2,1.98640025642491e-07,16
400,30,0.2,1.98640025643303e-07,17
500,30,0.2,1.98640025643094e-07,18
300,10,0.3,7.38965676323255e-07,19
400,10,0.3,7.38965676324128e-07,20
500,10,0.3,7.38965676325523e-07,21
300,20,0.3,2.39381567855267e-07,22
400,20,0.3,2.39381567854846e-07,23
500,20,0.3,2.39381567854783e-07,24
300,30,0.3,1.92623273761882e-07,25
400,30,0.3,1.92623273761605e-07,26
500,30,0.3,1.92623273761123e-07,27
300,10,0.1,0.000127981286207626,1
400,10,0.1,8.13800619145724e-06,2
500,10,0.1,1.11989183512002e-06,3
300,20,0.1,4.91539792156107e-07,4
400,20,0.1,4.91540450052949e-07,5
500,20,0.1,4.91540450686073e-07,6
300,30,0.1,2.16739904093962e-07,7
400,30,0.1,2.16740261557141e-07,8
500,30,0.1,2.16740261825672e-07,9
300,10,0.2,9.21788761497362e-07,10
400,10,0.2,9.2178852763157e-07,11
500,10,0.2,9.21788527621788e-07,12
300,20,0.2,3.40854630572102e-07,13
400,20,0.2,3.40854630572544e-07,14
500,20,0.2,3.40854630571528e-07,15
300,30,0.2,2.20440791912644e-07,16
400,30,0.2,2.20440791911393e-07,17
500,30,0.2,2.20440791910977e-07,18
300,10,0.3,7.46470842391463e-07,19
400,10,0.3,7.46470842388787e-07,20
500,10,0.3,7.46470842386941e-07,21
300,20,0.3,2.93400553302298e-07,22
400,20,0.3,2.93400553302233e-07,23
500,20,0.3,2.93400553302172e-07,24
300,30,0.3,2.04604518699231e-07,25
400,30,0.3,2.04604518700213e-07,26
500,30,0.3,2.04604518700375e-07,27
